C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_50_568.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_50_568.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_50_568.jpg,0,1,0,30.18993
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_50_642.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_50_642.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_50_642.jpg,0,1,0,30.18993
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_50_717.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_50_717.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_50_717.jpg,0,1,0,30.18993
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_50_789.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_50_789.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_50_789.jpg,0,1,0,30.18994
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_50_862.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_50_862.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_50_862.jpg,0,1,0,30.18996
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_50_936.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_50_936.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_50_936.jpg,0,1,0,30.18997
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_006.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_006.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_006.jpg,0,1,0,30.18995
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_073.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_073.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_073.jpg,0,1,0,30.18991
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_141.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_141.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_141.jpg,0,1,0,30.18993
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_213.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_213.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_213.jpg,-0.05,1,0,30.18941
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_284.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_284.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_284.jpg,0,1,0,30.18978
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_358.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_358.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_358.jpg,0,1,0,30.18993
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_432.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_432.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_432.jpg,0,1,0,30.18995
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_509.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_509.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_509.jpg,0,1,0,30.18997
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_577.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_577.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_577.jpg,0,1,0,30.18995
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_647.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_647.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_647.jpg,0,1,0,30.18998
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_724.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_724.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_724.jpg,0,1,0,30.18998
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_793.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_793.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_793.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_868.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_868.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_868.jpg,0,1,0,30.18997
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_51_939.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_51_939.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_51_939.jpg,0,1,0,30.18998
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_011.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_011.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_011.jpg,0,1,0,30.18995
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_084.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_084.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_084.jpg,0,1,0,30.18996
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_156.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_156.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_156.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_231.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_231.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_231.jpg,0,1,0,30.18995
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_303.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_303.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_303.jpg,0,1,0,30.18993
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_378.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_378.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_378.jpg,0,1,0,30.18994
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_448.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_448.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_448.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_528.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_528.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_528.jpg,0,1,0,30.18998
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_601.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_601.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_601.jpg,0,1,0,30.18995
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_670.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_670.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_670.jpg,0,1,0,30.18998
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_748.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_748.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_748.jpg,0,1,0,30.18998
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_820.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_820.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_820.jpg,0,1,0,30.18998
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_893.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_893.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_893.jpg,0,1,0,30.18995
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_52_962.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_52_962.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_52_962.jpg,0,1,0,30.18996
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_029.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_029.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_029.jpg,0,1,0,30.18995
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_097.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_097.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_097.jpg,0,1,0,30.18993
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_179.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_179.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_179.jpg,0,1,0,30.18995
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_260.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_260.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_260.jpg,0,1,0,30.18997
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_339.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_339.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_339.jpg,0,1,0,30.18995
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_422.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_422.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_422.jpg,-0.15,1,0,30.18401
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_510.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_510.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_510.jpg,0,1,0,30.19002
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_590.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_590.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_590.jpg,0,1,0,30.18996
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_675.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_675.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_675.jpg,0,1,0,30.18997
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_760.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_760.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_760.jpg,0,1,0,30.19
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_861.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_861.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_861.jpg,0,1,0,30.19001
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_53_960.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_53_960.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_53_960.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_042.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_042.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_042.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_119.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_119.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_119.jpg,0,1,0,30.19001
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_195.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_195.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_195.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_278.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_278.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_278.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_354.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_354.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_354.jpg,0,1,0,30.18998
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_431.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_431.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_431.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_516.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_516.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_516.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_600.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_600.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_600.jpg,0,1,0,30.18998
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_687.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_687.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_687.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_772.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_772.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_772.jpg,0,1,0,30.19
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_847.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_847.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_847.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_54_920.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_54_920.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_54_920.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_55_011.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_55_011.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_55_011.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_55_080.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_55_080.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_55_080.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_55_153.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_55_153.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_55_153.jpg,0,1,0,30.18999
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_55_223.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_55_223.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_55_223.jpg,0,1,0,30.18997
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_55_310.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_55_310.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_55_310.jpg,0,1,0,30.18998
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_55_402.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_55_402.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_55_402.jpg,0,1,0,30.19
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_55_487.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_55_487.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_55_487.jpg,0,1,0,30.19
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_55_574.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_55_574.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_55_574.jpg,0,1,0,30.06782
C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\center_2019_08_20_10_27_55_650.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\left_2019_08_20_10_27_55_650.jpg,C:\Deepak\Applications_by_Deepak\Behavioural Cloning\data\IMG\right_2019_08_20_10_27_55_650.jpg,0,1,0,30.27881
